date,site_reference,iso_week,pack_week,season_phase,season_year,heavy_count,light_count,total_count,congestion_index
2018-10-05,00220180,40,40,Late,2018.0,1012.5,4548.5,5561.0,86.2
2018-10-06,00200141,40,40,Late,2018.0,640.5,15418.5,16059.0,100.0
2018-10-06,00200143,40,40,Late,2018.0,0.0,16619.0,16619.0,100.0
2018-10-06,00200166,40,40,Late,2018.0,1058.0,24288.0,25346.0,100.0
2018-10-06,00200200,40,40,Late,2018.0,395.5,4828.5,5224.0,68.35
2018-10-06,00200242,40,40,Late,2018.0,389.5,7073.5,7463.0,93.66
2018-10-06,00200285,40,40,Late,2018.0,167.0,966.0,1133.0,16.67
2018-10-06,00200308,40,40,Late,2018.0,158.0,1183.0,1341.0,18.83
2018-10-06,00210149,40,40,Late,2018.0,247.0,8477.0,8724.0,100.0
2018-10-06,00210152,40,40,Late,2018.0,510.0,12856.0,13366.0,100.0
2018-10-06,00210158,40,40,Late,2018.0,0.0,11891.0,11891.0,100.0
2018-10-06,00210180,40,40,Late,2018.0,293.5,3800.5,4094.0,53.19
2018-10-06,00220152,40,40,Late,2018.0,573.5,13470.5,14044.0,100.0
2018-10-06,00220158,40,40,Late,2018.0,0.0,12750.0,12750.0,100.0
2018-10-06,00220180,40,40,Late,2018.0,342.5,3903.5,4246.0,56.03
2018-10-06,00250147,40,40,Late,2018.0,125.5,7103.5,7229.0,85.0
2018-10-07,00200141,40,40,Late,2018.0,1535.5,19270.5,20806.0,100.0
2018-10-07,00200166,40,40,Late,2018.0,3204.0,31881.0,35085.0,100.0
2018-10-07,00200200,40,40,Late,2018.0,822.0,5412.0,6234.0,89.52
2018-10-07,00200242,40,40,Late,2018.0,626.0,9734.0,10360.0,100.0
2018-10-07,00210152,40,40,Late,2018.0,1839.5,20860.5,22700.0,100.0
2018-10-07,00210180,40,40,Late,2018.0,681.0,4442.0,5123.0,73.69
2018-10-07,00220152,40,40,Late,2018.0,1773.0,20685.0,22458.0,100.0
2018-10-07,00220180,40,40,Late,2018.0,695.0,3887.0,4582.0,67.86
2018-10-08,00200141,41,41,Late,2018.0,1730.5,21323.5,23054.0,100.0
2018-10-08,00200166,41,41,Late,2018.0,3692.0,34583.0,38275.0,100.0
2018-10-08,00200200,41,41,Late,2018.0,971.0,5930.0,6901.0,100.0
2018-10-08,00200242,41,41,Late,2018.0,813.0,11464.0,12277.0,100.0
2018-10-08,00210152,41,41,Late,2018.0,2029.0,22180.0,24209.0,100.0
2018-10-08,00210180,41,41,Late,2018.0,818.0,5025.0,5843.0,84.99
2018-10-08,00220152,41,41,Late,2018.0,1935.0,22485.0,24420.0,100.0
2018-10-08,00220180,41,41,Late,2018.0,875.0,4744.0,5619.0,83.74
2018-10-09,00200141,41,41,Late,2018.0,1716.5,20078.5,21795.0,100.0
2018-10-09,00200166,41,41,Late,2018.0,3955.0,34375.0,38330.0,100.0
2018-10-09,00200200,41,41,Late,2018.0,1058.5,5313.5,6372.0,96.47
2018-10-09,00200242,41,41,Late,2018.0,880.5,9463.5,10344.0,100.0
2018-10-09,00210149,41,41,Late,2018.0,0.0,12915.0,12915.0,100.0
2018-10-09,00210152,41,41,Late,2018.0,2041.0,21419.0,23460.0,100.0
2018-10-09,00210157,41,41,Late,2018.0,3671.0,25952.0,29623.0,100.0
2018-10-09,00210160,41,41,Late,2018.0,2527.0,21543.0,24070.0,100.0
2018-10-09,00210180,41,41,Late,2018.0,866.0,4510.0,5376.0,80.77
2018-10-09,00220151,41,41,Late,2018.0,817.5,17415.5,18233.0,100.0
2018-10-09,00220152,41,41,Late,2018.0,2033.0,21128.0,23161.0,100.0
2018-10-09,00220157,41,41,Late,2018.0,3104.0,24903.0,28007.0,100.0
2018-10-09,00220180,41,41,Late,2018.0,918.0,4487.0,5405.0,82.28
2018-10-10,00200141,41,41,Late,2018.0,1894.5,20802.5,22697.0,100.0
2018-10-10,00200166,41,41,Late,2018.0,4142.0,33970.0,38112.0,100.0
2018-10-10,00200200,41,41,Late,2018.0,1193.0,6292.0,7485.0,100.0
2018-10-10,00200242,41,41,Late,2018.0,902.0,11039.0,11941.0,100.0
2018-10-10,00210151,41,41,Late,2018.0,913.5,19217.5,20131.0,100.0
2018-10-10,00210152,41,41,Late,2018.0,2347.5,22009.5,24357.0,100.0
2018-10-10,00210167,41,41,Late,2018.0,1576.5,17384.5,18961.0,100.0
2018-10-10,00210180,41,41,Late,2018.0,980.5,4910.5,5891.0,89.23
2018-10-10,00220150,41,41,Late,2018.0,888.0,12881.0,13769.0,100.0
2018-10-10,00220152,41,41,Late,2018.0,2304.5,21847.5,24152.0,100.0
2018-10-10,00220160,41,41,Late,2018.0,0.0,21472.0,21472.0,100.0
2018-10-10,00220167,41,41,Late,2018.0,1620.5,16946.5,18567.0,100.0
2018-10-10,00220180,41,41,Late,2018.0,1072.0,4754.0,5826.0,90.57
2018-10-11,00200141,41,41,Late,2018.0,925.5,19763.5,20689.0,100.0
2018-10-11,00200166,41,41,Late,2018.0,1534.0,28432.0,29966.0,100.0
2018-10-11,00200200,41,41,Late,2018.0,630.0,5670.0,6300.0,85.91
2018-10-11,00200242,41,41,Late,2018.0,467.0,8087.0,8554.0,100.0
2018-10-11,00200285,41,41,Late,2018.0,170.0,833.0,1003.0,15.26
2018-10-11,00200286,41,41,Late,2018.0,390.0,3017.0,3407.0,47.58
2018-10-11,00200298,41,41,Late,2018.0,488.0,3167.0,3655.0,52.62
2018-10-11,00200308,41,41,Late,2018.0,145.0,1209.0,1354.0,18.68
2018-10-11,00210152,41,41,Late,2018.0,958.0,18006.0,18964.0,100.0
2018-10-11,00210180,41,41,Late,2018.0,393.5,4584.5,4978.0,65.51
2018-10-11,00220152,41,41,Late,2018.0,1020.0,19783.0,20803.0,100.0
2018-10-11,00220180,41,41,Late,2018.0,426.0,4262.0,4688.0,62.95
2018-10-12,00200141,41,41,Late,2018.0,1931.0,21571.0,23502.0,100.0
2018-10-12,00200166,41,41,Late,2018.0,4133.0,33259.0,37392.0,100.0
2018-10-12,00200200,41,41,Late,2018.0,1055.0,6090.0,7145.0,100.0
2018-10-12,00200241,41,41,Late,2018.0,818.0,2474.0,3292.0,56.0
2018-10-12,00200242,41,41,Late,2018.0,992.0,10648.0,11640.0,100.0
2018-10-12,00200243,41,41,Late,2018.0,639.0,1746.0,2385.0,41.62
2018-10-12,00210180,41,41,Late,2018.0,908.0,4883.0,5791.0,86.44
2018-10-12,00220180,41,41,Late,2018.0,973.5,4779.5,5753.0,87.5
2018-11-01,00200106,44,44,Late,2018.0,0.0,11872.0,11872.0,100.0
2018-11-01,00200117,44,44,Late,2018.0,0.0,15496.0,15496.0,100.0
2018-11-01,00200127,44,44,Late,2018.0,0.0,15582.0,15582.0,100.0
2018-11-01,00200141,44,44,Late,2018.0,1762.0,22217.0,23979.0,100.0
2018-11-01,00200146,44,44,Late,2018.0,0.0,26272.0,26272.0,100.0
2018-11-01,00200166,44,44,Late,2018.0,3197.0,33186.0,36383.0,100.0
2018-11-01,00200200,44,44,Late,2018.0,1052.0,6752.0,7804.0,100.0
2018-11-01,00200242,44,44,Late,2018.0,903.0,11016.0,11919.0,100.0
2018-11-01,00210158,44,44,Late,2018.0,0.0,19737.0,19737.0,100.0
2018-11-01,00210180,44,44,Late,2018.0,740.5,5376.5,6117.0,86.34
2018-11-01,00220158,44,44,Late,2018.0,0.0,19834.0,19834.0,100.0
2018-11-01,00220160,44,44,Late,2018.0,0.0,21617.0,21617.0,100.0
2018-11-01,00220180,44,44,Late,2018.0,804.5,5334.5,6139.0,88.05
2018-11-02,00200141,44,44,Late,2018.0,473.0,15198.0,15671.0,100.0
2018-11-02,00200166,44,44,Late,2018.0,702.0,21684.0,22386.0,100.0
2018-11-02,00200200,44,44,Late,2018.0,364.5,4351.5,4716.0,61.88
2018-11-02,00200242,44,44,Late,2018.0,270.5,6596.5,6867.0,84.18
2018-11-02,00210152,44,44,Late,2018.0,423.5,11986.5,12410.0,100.0
2018-11-02,00210180,44,44,Late,2018.0,220.0,3416.0,3636.0,46.32
2018-11-02,00220152,44,44,Late,2018.0,445.5,12597.5,13043.0,100.0
2018-11-02,00220180,44,44,Late,2018.0,300.5,3575.5,3876.0,50.88
2018-11-03,00200141,44,44,Late,2018.0,756.5,18050.5,18807.0,100.0
2018-11-03,00200166,44,44,Late,2018.0,1095.0,26054.0,27149.0,100.0
2018-11-03,00200200,44,44,Late,2018.0,478.0,5730.0,6208.0,81.41
2018-11-03,00200242,44,44,Late,2018.0,393.0,7427.0,7820.0,97.8
2018-11-03,00210152,44,44,Late,2018.0,498.5,13878.5,14377.0,100.0
2018-11-03,00210180,44,44,Late,2018.0,340.5,4395.5,4736.0,61.56
2018-11-03,00220152,44,44,Late,2018.0,529.0,14784.0,15313.0,100.0
2018-11-03,00220180,44,44,Late,2018.0,427.0,4801.0,5228.0,69.11
2018-11-04,00200106,44,44,Late,2018.0,1466.0,8302.0,9768.0,100.0
2018-11-04,00200117,44,44,Late,2018.0,2249.0,10827.0,13076.0,100.0
2018-11-04,00200127,44,44,Late,2018.0,1890.0,12702.0,14592.0,100.0
2018-11-04,00200141,44,44,Late,2018.0,1847.5,20144.5,21992.0,100.0
2018-11-04,00200166,44,44,Late,2018.0,3658.0,32872.0,36530.0,100.0
2018-11-04,00200200,44,44,Late,2018.0,1009.5,5355.5,6365.0,95.27
2018-11-04,00200242,44,44,Late,2018.0,840.0,10297.0,11137.0,100.0
2018-11-04,00210152,44,44,Late,2018.0,2044.0,21386.0,23430.0,100.0
2018-11-04,00210180,44,44,Late,2018.0,892.0,4342.0,5234.0,79.75
2018-11-04,00220152,44,44,Late,2018.0,2013.0,21082.0,23095.0,100.0
2018-11-04,00220180,44,44,Late,2018.0,936.0,4185.0,5121.0,79.47
2018-11-05,00200141,45,45,Late,2018.0,1983.0,21847.0,23830.0,100.0
2018-11-05,00200166,45,45,Late,2018.0,3904.0,35450.0,39354.0,100.0
2018-11-05,00200200,45,45,Late,2018.0,1163.5,6077.5,7241.0,100.0
2018-11-05,00200242,45,45,Late,2018.0,994.0,11186.0,12180.0,100.0
2018-11-05,00210152,45,45,Late,2018.0,2156.0,23881.0,26037.0,100.0
2018-11-05,00210180,45,45,Late,2018.0,859.0,4971.0,5830.0,85.77
2018-11-05,00220152,45,45,Late,2018.0,2141.5,23338.5,25480.0,100.0
2018-11-05,00220180,45,45,Late,2018.0,977.0,4777.0,5754.0,87.59
2018-11-06,00200141,45,45,Late,2018.0,1753.0,18626.0,20379.0,100.0
2018-11-06,00200143,45,45,Late,2018.0,0.0,20574.0,20574.0,100.0
2018-11-06,00200166,45,45,Late,2018.0,3396.0,31205.0,34601.0,100.0
2018-11-06,00200200,45,45,Late,2018.0,927.5,4977.5,5905.0,88.18
2018-11-06,00200242,45,45,Late,2018.0,860.0,9474.0,10334.0,100.0
2018-11-06,00200285,45,45,Late,2018.0,398.0,954.0,1352.0,24.41
2018-11-06,00200308,45,45,Late,2018.0,306.0,1339.0,1645.0,25.65
2018-11-06,00210149,45,45,Late,2018.0,753.5,11015.5,11769.0,100.0
2018-11-06,00210152,45,45,Late,2018.0,1903.0,20145.0,22048.0,100.0
2018-11-06,00210158,45,45,Late,2018.0,0.0,17638.0,17638.0,100.0
2018-11-06,00210180,45,45,Late,2018.0,742.5,4138.5,4881.0,72.34
2018-11-06,00220152,45,45,Late,2018.0,1885.5,19949.5,21835.0,100.0
2018-11-06,00220158,45,45,Late,2018.0,0.0,18007.0,18007.0,100.0
2018-11-06,00220180,45,45,Late,2018.0,799.0,3914.0,4713.0,71.72
2018-11-06,00250147,45,45,Late,2018.0,225.5,9424.5,9650.0,100.0
2018-11-07,00200141,45,45,Late,2018.0,1648.0,20140.0,21788.0,100.0
2018-11-07,00200166,45,45,Late,2018.0,3650.0,33660.0,37310.0,100.0
2018-11-07,00200200,45,45,Late,2018.0,954.0,5635.0,6589.0,96.56
2018-11-07,00200242,45,45,Late,2018.0,857.0,10506.0,11363.0,100.0
2018-11-07,00210152,45,45,Late,2018.0,1909.5,21183.5,23093.0,100.0
2018-11-07,00210180,45,45,Late,2018.0,794.5,5068.5,5863.0,84.68
2018-11-07,00220152,45,45,Late,2018.0,1853.0,21089.0,22942.0,100.0
2018-11-07,00220180,45,45,Late,2018.0,856.5,4886.5,5743.0,84.73
2018-11-08,00200141,45,45,Late,2018.0,892.5,18203.5,19096.0,100.0
2018-11-08,00200166,45,45,Late,2018.0,1276.0,28010.0,29286.0,100.0
2018-11-08,00200200,45,45,Late,2018.0,431.0,4906.0,5337.0,70.44
2018-11-08,00200242,45,45,Late,2018.0,418.5,8556.5,8975.0,100.0
2018-11-08,00210152,45,45,Late,2018.0,804.5,17104.5,17909.0,100.0
2018-11-08,00210180,45,45,Late,2018.0,332.0,4167.0,4499.0,58.67
2018-11-08,00220152,45,45,Late,2018.0,782.5,17186.5,17969.0,100.0
2018-11-08,00220180,45,45,Late,2018.0,352.5,3886.5,4239.0,56.18
2018-11-09,00200141,45,45,Late,2018.0,1910.5,21141.5,23052.0,100.0
2018-11-09,00200166,45,45,Late,2018.0,4121.0,35933.0,40054.0,100.0
2018-11-09,00200200,45,45,Late,2018.0,1075.5,5614.5,6690.0,100.0
2018-11-09,00200242,45,45,Late,2018.0,863.0,10356.0,11219.0,100.0
2018-11-09,00210149,45,45,Late,2018.0,0.0,13607.0,13607.0,100.0
2018-11-09,00210152,45,45,Late,2018.0,2122.0,22386.0,24508.0,100.0
2018-11-09,00210180,45,45,Late,2018.0,900.5,4823.5,5724.0,85.51
2018-11-09,00220151,45,45,Late,2018.0,831.0,18287.0,19118.0,100.0
2018-11-09,00220152,45,45,Late,2018.0,1994.5,21850.5,23845.0,100.0
2018-11-09,00220180,45,45,Late,2018.0,986.0,4638.0,5624.0,86.32
2018-11-10,00200141,45,45,Late,2018.0,1955.5,21164.5,23120.0,100.0
2018-11-10,00200166,45,45,Late,2018.0,4101.0,33954.0,38055.0,100.0
2018-11-10,00200200,45,45,Late,2018.0,1225.5,6146.5,7372.0,100.0
2018-11-10,00200242,45,45,Late,2018.0,902.0,10917.0,11819.0,100.0
2018-11-10,00210152,45,45,Late,2018.0,2170.5,21871.5,24042.0,100.0
2018-11-10,00210180,45,45,Late,2018.0,986.5,5032.5,6019.0,90.82
2018-11-10,00220152,45,45,Late,2018.0,2155.5,21696.5,23852.0,100.0
2018-11-10,00220180,45,45,Late,2018.0,1046.5,4879.5,5926.0,91.12
2018-11-11,00200141,45,45,Late,2018.0,684.5,18134.5,18819.0,100.0
2018-11-11,00200166,45,45,Late,2018.0,1152.0,25550.0,26702.0,100.0
2018-11-11,00200200,45,45,Late,2018.0,483.5,5708.5,6192.0,81.35
2018-11-11,00200242,45,45,Late,2018.0,436.5,7941.5,8378.0,100.0
2018-11-11,00200285,45,45,Late,2018.0,157.0,986.0,1143.0,16.56
2018-11-11,00200286,45,45,Late,2018.0,449.0,4053.0,4502.0,61.36
2018-11-11,00200298,45,45,Late,2018.0,588.0,4104.0,4692.0,66.68
2018-11-11,00200308,45,45,Late,2018.0,153.0,1397.0,1550.0,21.09
2018-11-11,00210152,45,45,Late,2018.0,520.5,14492.5,15013.0,100.0
2018-11-11,00210180,45,45,Late,2018.0,308.5,4048.5,4357.0,56.52
2018-11-11,00220152,45,45,Late,2018.0,616.0,16820.0,17436.0,100.0
2018-11-11,00220180,45,45,Late,2018.0,392.5,4258.5,4651.0,61.77
2018-11-12,00200141,46,46,Late,2018.0,1967.5,22129.5,24097.0,100.0
2018-11-12,00200166,46,46,Late,2018.0,4295.0,34566.0,38861.0,100.0
2018-11-12,00200200,46,46,Late,2018.0,1066.5,6106.5,7173.0,100.0
2018-11-12,00200241,46,46,Late,2018.0,860.0,2575.0,3435.0,58.58
2018-11-12,00200242,46,46,Late,2018.0,973.5,11065.5,12039.0,100.0
2018-11-12,00200243,46,46,Late,2018.0,670.0,1902.0,2572.0,44.45
2018-11-12,00210180,46,46,Late,2018.0,927.0,4848.0,5775.0,86.69
2018-11-12,00220180,46,46,Late,2018.0,1001.0,4738.0,5739.0,87.97
2018-12-01,00200106,48,48,Late,2018.0,0.0,14035.0,14035.0,100.0
2018-12-01,00200117,48,48,Late,2018.0,0.0,17053.0,17053.0,100.0
2018-12-01,00200127,48,48,Late,2018.0,0.0,16886.0,16886.0,100.0
2018-12-01,00200141,48,48,Late,2018.0,1793.0,23293.0,25086.0,100.0
2018-12-01,00200146,48,48,Late,2018.0,0.0,27791.0,27791.0,100.0
2018-12-01,00200166,48,48,Late,2018.0,3185.0,34552.0,37737.0,100.0
2018-12-01,00200200,48,48,Late,2018.0,1061.0,7588.0,8649.0,100.0
2018-12-01,00200242,48,48,Late,2018.0,875.0,11498.0,12373.0,100.0
2018-12-01,00210158,48,48,Late,2018.0,0.0,19426.0,19426.0,100.0
2018-12-01,00210180,48,48,Late,2018.0,753.0,6352.0,7105.0,97.85
2018-12-01,00220158,48,48,Late,2018.0,0.0,18365.0,18365.0,100.0
2018-12-01,00220160,48,48,Late,2018.0,0.0,22063.0,22063.0,100.0
2018-12-01,00220180,48,48,Late,2018.0,870.5,5311.5,6182.0,90.03
2018-12-02,00200141,48,48,Late,2018.0,1560.5,19741.5,21302.0,100.0
2018-12-02,00200166,48,48,Late,2018.0,3153.0,31920.0,35073.0,100.0
2018-12-02,00200200,48,48,Late,2018.0,866.5,5314.5,6181.0,89.93
2018-12-02,00200242,48,48,Late,2018.0,721.5,9955.5,10677.0,100.0
2018-12-02,00210152,48,48,Late,2018.0,1881.0,21306.0,23187.0,100.0
2018-12-02,00210180,48,48,Late,2018.0,745.0,4401.0,5146.0,75.41
2018-12-02,00220152,48,48,Late,2018.0,1807.5,21181.5,22989.0,100.0
2018-12-02,00220180,48,48,Late,2018.0,755.0,4184.0,4939.0,73.28
2018-12-03,00200141,49,49,Late,2018.0,1547.0,18868.0,20415.0,100.0
2018-12-03,00200166,49,49,Late,2018.0,3279.0,31032.0,34311.0,100.0
2018-12-03,00200200,49,49,Late,2018.0,890.5,5014.5,5905.0,87.34
2018-12-03,00200242,49,49,Late,2018.0,866.0,9856.0,10722.0,100.0
2018-12-03,00210152,49,49,Late,2018.0,1752.5,20123.5,21876.0,100.0
2018-12-03,00210180,49,49,Late,2018.0,789.5,4282.5,5072.0,75.58
2018-12-03,00220152,49,49,Late,2018.0,1801.5,19800.5,21602.0,100.0
2018-12-03,00220180,49,49,Late,2018.0,838.5,4061.5,4900.0,74.74
2018-12-04,00200106,49,49,Late,2018.0,1499.0,8832.0,10331.0,100.0
2018-12-04,00200117,49,49,Late,2018.0,2452.0,11453.0,13905.0,100.0
2018-12-04,00200127,49,49,Late,2018.0,2065.0,14049.0,16114.0,100.0
2018-12-04,00200141,49,49,Late,2018.0,2088.5,21644.5,23733.0,100.0
2018-12-04,00200166,49,49,Late,2018.0,3915.0,33611.0,37526.0,100.0
2018-12-04,00200200,49,49,Late,2018.0,1157.0,5876.0,7033.0,100.0
2018-12-04,00200242,49,49,Late,2018.0,929.0,10771.0,11700.0,100.0
2018-12-04,00210152,49,49,Late,2018.0,2189.0,22228.0,24417.0,100.0
2018-12-04,00210180,49,49,Late,2018.0,891.5,4752.5,5644.0,84.4
2018-12-04,00220152,49,49,Late,2018.0,2141.5,22190.5,24332.0,100.0
2018-12-04,00220180,49,49,Late,2018.0,953.0,4586.0,5539.0,84.6
2018-12-05,00200141,49,49,Late,2018.0,808.5,17729.5,18538.0,100.0
2018-12-05,00200166,49,49,Late,2018.0,1478.0,28284.0,29762.0,100.0
2018-12-05,00200200,49,49,Late,2018.0,549.0,4627.0,5176.0,71.3
2018-12-05,00200242,49,49,Late,2018.0,338.0,8137.0,8475.0,100.0
2018-12-05,00210152,49,49,Late,2018.0,785.0,16307.0,17092.0,100.0
2018-12-05,00210160,49,49,Late,2018.0,1196.0,18453.0,19649.0,100.0
2018-12-05,00210180,49,49,Late,2018.0,343.5,3889.5,4233.0,55.91
2018-12-05,00220152,49,49,Late,2018.0,748.5,16328.5,17077.0,100.0
2018-12-05,00220160,49,49,Late,2018.0,1177.0,16527.0,17704.0,100.0
2018-12-05,00220180,49,49,Late,2018.0,388.0,3714.0,4102.0,55.43
2018-12-06,00200141,49,49,Late,2018.0,1463.5,17873.5,19337.0,100.0
2018-12-06,00200143,49,49,Late,2018.0,0.0,19383.0,19383.0,100.0
2018-12-06,00200166,49,49,Late,2018.0,3091.0,31193.0,34284.0,100.0
2018-12-06,00200200,49,49,Late,2018.0,751.0,4532.0,5283.0,77.1
2018-12-06,00200242,49,49,Late,2018.0,650.5,8862.5,9513.0,100.0
2018-12-06,00200285,49,49,Late,2018.0,342.0,663.0,1005.0,19.19
2018-12-06,00200308,49,49,Late,2018.0,170.0,764.0,934.0,14.48
2018-12-06,00210149,49,49,Late,2018.0,668.0,10885.0,11553.0,100.0
2018-12-06,00210152,49,49,Late,2018.0,1790.0,20165.0,21955.0,100.0
2018-12-06,00210158,49,49,Late,2018.0,0.0,17709.0,17709.0,100.0
2018-12-06,00210180,49,49,Late,2018.0,660.0,3895.0,4555.0,66.76
2018-12-06,00220152,49,49,Late,2018.0,1767.0,20242.0,22009.0,100.0
2018-12-06,00220158,49,49,Late,2018.0,0.0,17558.0,17558.0,100.0
2018-12-06,00220180,49,49,Late,2018.0,716.5,3796.5,4513.0,67.57
2018-12-06,00250147,49,49,Late,2018.0,194.5,9366.5,9561.0,100.0
2018-12-07,00200127,49,49,Late,2018.0,0.0,13651.0,13651.0,100.0
2018-12-07,00200141,49,49,Late,2018.0,1650.0,20145.0,21795.0,100.0
2018-12-07,00200166,49,49,Late,2018.0,3467.0,32951.0,36418.0,100.0
2018-12-07,00200200,49,49,Late,2018.0,878.5,5769.5,6648.0,95.51
2018-12-07,00200225,49,49,Late,2018.0,702.0,2530.0,3232.0,52.68
2018-12-07,00200241,49,49,Late,2018.0,578.0,3849.0,4427.0,63.44
2018-12-07,00200242,49,49,Late,2018.0,949.5,10677.5,11627.0,100.0
2018-12-07,00200243,49,49,Late,2018.0,476.0,1857.0,2333.0,37.33
2018-12-07,00210152,49,49,Late,2018.0,1951.5,21622.5,23574.0,100.0
2018-12-07,00210180,49,49,Late,2018.0,760.0,4945.0,5705.0,82.1
2018-12-07,00220152,49,49,Late,2018.0,1880.0,21543.0,23423.0,100.0
2018-12-07,00220180,49,49,Late,2018.0,811.5,4727.5,5539.0,81.39
2018-12-08,00200141,49,49,Late,2018.0,601.5,16194.5,16796.0,100.0
2018-12-08,00200166,49,49,Late,2018.0,871.0,25240.0,26111.0,100.0
2018-12-08,00200200,49,49,Late,2018.0,404.5,5151.5,5556.0,72.33
2018-12-08,00200242,49,49,Late,2018.0,333.0,6950.0,7283.0,90.33
2018-12-08,00210152,49,49,Late,2018.0,572.0,13395.0,13967.0,100.0
2018-12-08,00210180,49,49,Late,2018.0,291.0,4121.0,4412.0,56.75
2018-12-08,00220152,49,49,Late,2018.0,648.5,14071.5,14720.0,100.0
2018-12-08,00220180,49,49,Late,2018.0,330.5,4314.5,4645.0,60.3
2018-12-09,00200106,49,49,Late,2018.0,0.0,11253.0,11253.0,100.0
2018-12-09,00200141,49,49,Late,2018.0,1873.0,22023.0,23896.0,100.0
2018-12-09,00200166,49,49,Late,2018.0,4255.0,36060.0,40315.0,100.0
2018-12-09,00200200,49,49,Late,2018.0,1042.0,5635.0,6677.0,99.56
2018-12-09,00200242,49,49,Late,2018.0,939.5,10989.5,11929.0,100.0
2018-12-09,00210152,49,49,Late,2018.0,2115.0,23007.0,25122.0,100.0
2018-12-09,00210180,49,49,Late,2018.0,896.0,4918.0,5814.0,86.43
2018-12-09,00220152,49,49,Late,2018.0,2025.5,22438.5,24464.0,100.0
2018-12-09,00220180,49,49,Late,2018.0,998.0,4851.0,5849.0,89.15
2018-12-10,00200141,50,50,Late,2018.0,1685.5,21026.5,22712.0,100.0
2018-12-10,00200143,50,50,Late,2018.0,2450.0,20871.0,23321.0,100.0
2018-12-10,00200166,50,50,Late,2018.0,3468.0,34363.0,37831.0,100.0
2018-12-10,00200200,50,50,Late,2018.0,970.5,6257.5,7228.0,100.0
2018-12-10,00200242,50,50,Late,2018.0,811.5,10806.5,11618.0,100.0
2018-12-10,00210152,50,50,Late,2018.0,2024.5,21944.5,23969.0,100.0
2018-12-10,00210180,50,50,Late,2018.0,776.5,5119.5,5896.0,84.65
2018-12-10,00210182,50,50,Late,2018.0,706.5,5134.5,5841.0,82.43
2018-12-10,00220151,50,50,Late,2018.0,807.5,18204.5,19012.0,100.0
2018-12-10,00220152,50,50,Late,2018.0,1963.0,21956.0,23919.0,100.0
2018-12-10,00220180,50,50,Late,2018.0,876.0,4861.0,5737.0,85.1
2018-12-10,00220182,50,50,Late,2018.0,809.0,4881.0,5690.0,83.05
2018-12-11,00200141,50,50,Late,2018.0,1808.0,20441.0,22249.0,100.0
2018-12-11,00200166,50,50,Late,2018.0,3790.0,31906.0,35696.0,100.0
2018-12-11,00200200,50,50,Late,2018.0,978.0,5418.0,6396.0,94.91
2018-12-11,00200242,50,50,Late,2018.0,888.5,9974.5,10863.0,100.0
2018-12-11,00200285,50,50,Late,2018.0,438.0,945.0,1383.0,25.67
2018-12-11,00200286,50,50,Late,2018.0,831.0,3296.0,4127.0,65.78
2018-12-11,00200298,50,50,Late,2018.0,977.0,3694.0,4671.0,75.28
2018-12-11,00200308,50,50,Late,2018.0,306.0,1244.0,1550.0,24.57
2018-12-11,00210152,50,50,Late,2018.0,2095.5,21303.5,23399.0,100.0
2018-12-11,00210180,50,50,Late,2018.0,882.0,4574.0,5456.0,82.05
2018-12-11,00220152,50,50,Late,2018.0,2061.0,21215.0,23276.0,100.0
2018-12-11,00220180,50,50,Late,2018.0,936.0,4238.0,5174.0,80.07
2018-12-12,00200141,50,50,Late,2018.0,1995.5,22677.5,24673.0,100.0
2018-12-12,00200166,50,50,Late,2018.0,4401.0,35498.0,39899.0,100.0
2018-12-12,00200200,50,50,Late,2018.0,1074.5,6223.5,7298.0,100.0
2018-12-12,00200241,50,50,Late,2018.0,921.0,2495.0,3416.0,59.75
2018-12-12,00200242,50,50,Late,2018.0,1024.0,11863.0,12887.0,100.0
2018-12-12,00200243,50,50,Late,2018.0,663.0,1846.0,2509.0,43.58
2018-12-12,00210180,50,50,Late,2018.0,969.0,5052.0,6021.0,90.44
2018-12-12,00220180,50,50,Late,2018.0,1037.0,4797.0,5834.0,89.86
2019-01-01,00200141,1,1,KiwiStart,2019.0,528.0,20894.0,21422.0,100.0
2019-01-01,00200166,1,1,KiwiStart,2019.0,914.0,28039.0,28953.0,100.0
2019-01-01,00200200,1,1,KiwiStart,2019.0,404.0,9873.0,10277.0,100.0
2019-01-01,00200242,1,1,KiwiStart,2019.0,355.0,8813.0,9168.0,100.0
2019-01-01,00210152,1,1,KiwiStart,2019.0,470.0,15104.0,15574.0,100.0
2019-01-01,00210180,1,1,KiwiStart,2019.0,269.5,4529.5,4799.0,60.66
2019-01-01,00220152,1,1,KiwiStart,2019.0,517.5,16246.5,16764.0,100.0
2019-01-01,00220180,1,1,KiwiStart,2019.0,359.5,8543.5,8903.0,100.0
2019-01-02,00200141,1,1,KiwiStart,2019.0,1989.0,23642.0,25631.0,100.0
2019-01-02,00200166,1,1,KiwiStart,2019.0,3970.0,35147.0,39117.0,100.0
2019-01-02,00200200,1,1,KiwiStart,2019.0,1111.5,6755.5,7867.0,100.0
2019-01-02,00200242,1,1,KiwiStart,2019.0,963.0,11771.0,12734.0,100.0
2019-01-02,00210152,1,1,KiwiStart,2019.0,2314.5,24041.5,26356.0,100.0
2019-01-02,00210180,1,1,KiwiStart,2019.0,982.0,6124.0,7106.0,100.0
